"All","Tous",module,Magento_AdminGws
"None","Aucun",module,Magento_AdminGws
"Allowed Scopes","Portées autorisées",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","Plus de permissions sont nécessaires pour supprimer l'élément ""%1"".",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Droits insuffisants pour appliquer certaines règles de mises à jour.",module,Magento_AdminGws
"More permissions are needed to view this item.","Plus de permissions sont nécessaires pour voir cet élément.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","Cette entité doit être assignée à une vue magasin. Vérifiez l'affectation de l'entité et réessayez.",module,Magento_AdminGws
"This item needs to be assigned to a store view.,module,Magento_AdminGws
Please select a website for this product in ""Product in Websites"".","Cet article doit être assigné à une vue magasin.,module,Magento_AdminGws
Veuillez sélectionner un site Web pour ce produit dans ""Produit dans les sites Web"".",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Les commandes ne peuvent être effectuées que dans une boutique active. Vérifiez la boutique et réessayez.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","Cet article doit être assigné à une vue magasin. Assignez un article et réessayez.",module,Magento_AdminGws
"More permissions are needed to save this item.","Vous avez besoin de plus de droits pour sauvegarder cet élément.",module,Magento_AdminGws
"More permissions are needed to delete this item.","Plus de permissions sont nécessaires pour supprimer cet élément.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","Au moins un site web ou un groupe de boutiques doit être sélectionné. Sélectionnez et réessayez.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","Plus d'autorisations sont nécessaires pour définir toutes les portées à un rôle.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","L’identifiant de la boutique ""%1"" est incorrect. Veuillez le vérifier et réessayer.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Vous n'avez pas les droits requis pour accéder au site web « %1 ».",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","L'ID de magasin ""%1"" est incorrect. Vérifiez l'ID du magasin et réessayez.",module,Magento_AdminGws
"More permissions are needed to save this setting.","Plus de permissions sont nécessaires pour enregistrer ce paramètre.",module,Magento_AdminGws
"Role Scopes","Plage de rôles",module,Magento_AdminGws
"Custom","Personnalisé",module,Magento_AdminGws
"Read Details","Lire les détails",module,Magento_AdminNotification
"Mark as Read","Marquer comme lu",module,Magento_AdminNotification
"Are you sure?","Êtes-vous sûr(e) ?",module,Magento_AdminNotification
"Remove","Supprimer",module,Magento_AdminNotification
"Messages Inbox","Messages reçus",module,Magento_AdminNotification
"You have %1 new system messages","Vous avez %1 nouveaux messages système",module,Magento_AdminNotification
"You have %1 new system message","Vous avez %1 nouveau message système",module,Magento_AdminNotification
"Incoming Message","Message entrant",module,Magento_AdminNotification
"close","fermer",module,Magento_AdminNotification
"Notifications","Notifications",module,Magento_AdminNotification
"The message has been marked as Read.","Message marqué comme lu.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Nous ne pouvons pas marquer la notification comme lue à cause d'une erreur.",module,Magento_AdminNotification
"Please select messages.","Veuillez sélectionner des messages.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Un total de %1 enregistrement(s) a(ont) été(s) marqué(s) comme lu(s).",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","%1 enregistrement(s) a(ont) été supprimé(s).",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Nous n'avons pas pu supprimer les messages en raison d'une erreur.",module,Magento_AdminNotification
"The message has been removed.","Le message a été supprimé.",module,Magento_AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","Tous les avis systèmes récents ont été vu et résolus. Vous pouvez actualiser la page web pour effacer la notification d’avis.",module,Magento_AdminNotification
"1 Hour","1 heure",module,Magento_AdminNotification
"2 Hours","2 heures",module,Magento_AdminNotification
"6 Hours","6 heures",module,Magento_AdminNotification
"12 Hours","12 heures",module,Magento_AdminNotification
"24 Hours","24 heures",module,Magento_AdminNotification
"critical","critique",module,Magento_AdminNotification
"major","majeur",module,Magento_AdminNotification
"minor","mineur",module,Magento_AdminNotification
"notice","avertissement",module,Magento_AdminNotification
"Wrong message type","Mauvais type de message.",module,Magento_AdminNotification
"Wrong notification ID specified.","Identifiant de notification spécifié erroné.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","L'utilisation de {{base_url}} n'est pas recommandée dans un environnement de production pour déclarer l'adresse non sécurisée de base / l'adresse sécurisée de base. Il est vivement recommandé de modifier cette valeur dans votre <a href=""%1"">configuration</a> Magento.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1. ","Au moins un des types de cache est invalide : %1. ",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Veuillez actualiser les types de cache sur la page <a href=""%1"">gestion du cache</a> .",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","Impossible de synchroniser un ou plusieurs fichiers multimédias. Veuillez consulter le fichier journal pour plus de détails.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Synchronisation du stockage des médias terminée.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Votre serveur web est mal configuré et permet l'accès non autorisé à des fichiers sensibles. Veuillez contacter votre hébergeur.",module,Magento_AdminNotification
"System Messages:","Messages système :",module,Magento_AdminNotification
"Critical System Messages","Messages système critiques",module,Magento_AdminNotification
"Major System Messages","Messages système majeurs",module,Magento_AdminNotification
"System messages","Messages système",module,Magento_AdminNotification
"Close","Fermer",module,Magento_AdminNotification
"See All (","Voir tous (",module,Magento_AdminNotification
" unread)"," non lus)",module,Magento_AdminNotification
"System Messages","Messages système",module,Magento_AdminNotification
"Show Toolbar","Afficher barre d'outils",module,Magento_AdminNotification
"Show List","Afficher liste",module,Magento_AdminNotification
